00000 TOP FRAG%%%%%NP 0.000225954658432 
00001 TOP SBAR 0.000577439682659 
00002 TOP SINV 0.0447390223695 
00003 TOP ADJP 0.000150636438955 
00004 TOP FRAG%%%%%ADVP 2.51060731591e-05 
00005 TOP PP 0.000451909316864 
00006 TOP NP%%%%%S 2.51060731591e-05 
00007 TOP UCP 0.000301272877909 
00008 TOP PRN 0.000225954658432 
00009 TOP FRAG%%%%%SBAR 7.53182194773e-05 
00010 TOP FRAG%%%%%PP 7.53182194773e-05 
00011 TOP NP 0.0321357736436 
00012 TOP X%%%%%ADVP 2.51060731591e-05 
00013 TOP X%%%%%SBARQ 2.51060731591e-05 
00014 TOP FRAG 0.00577439682659 
00015 TOP S%%%%%VP 0.000376591097386 
00016 TOP INTJ 0.000351485024227 
00017 TOP VP 0.000200848585273 
00018 TOP SBARQ 0.00321357736436 
00019 TOP X 0.000853606487409 
00020 TOP ADVP 0.000175742512114 
00021 TOP FRAG%%%%%WHADVP 2.51060731591e-05 
00022 TOP SQ 0.00241018302327 
00023 TOP S 0.907559438628 
13091 CD 86.3 5.46926274338e-05 
13092 CD 270 0.000410194705754 
13093 CD 12,281 2.73463137169e-05 
13094 CD 272 2.73463137169e-05 
13095 CD 273 0.000109385254868 
13096 CD 274 5.46926274338e-05 
13097 CD 275 0.000164077882301 
13098 CD 9.53 5.46926274338e-05 
13099 CD 278 5.46926274338e-05 
13100 CD 429.9 2.73463137169e-05 
13101 CD 28.25 2.73463137169e-05 
13102 CD 730.37 2.73463137169e-05 
13103 CD 134.2 2.73463137169e-05 
13104 CD 214.54 2.73463137169e-05 
13105 CD 329.2 2.73463137169e-05 
13106 CD 95.75 2.73463137169e-05 
13107 CD 7.71 2.73463137169e-05 
13108 CD 107,100 2.73463137169e-05 
13109 CD 64.1 2.73463137169e-05 
13110 CD 145.4 2.73463137169e-05 
13111 CD 16.59 2.73463137169e-05 
13112 CD 5,960 2.73463137169e-05 
13113 CD 8%-10 2.73463137169e-05 
13114 CD 318.6 2.73463137169e-05 
13115 CD 934,242 2.73463137169e-05 
13116 CD 600,000 0.000164077882301 
13117 CD 234.3 2.73463137169e-05 
13118 CD 3.30 2.73463137169e-05 
13119 CD 452.76 2.73463137169e-05 
13120 CD 5.125 2.73463137169e-05 
13121 CD 680.6 2.73463137169e-05 
13122 CD 876,706 2.73463137169e-05 
13123 CD 108 0.000191424196018 
13124 CD 109 0.000246116823452 
13125 CD 102 0.000601618901772 
13126 CD 103 0.00035550207832 
13127 CD 100 0.00738350470357 
13128 CD 101 0.000984467293809 
13129 CD 106 0.000410194705754 
13130 CD 107 0.000300809450886 
13131 CD 104 0.000218770509735 
13132 CD 105 0.000300809450886 
13133 CD fourteen 2.73463137169e-05 
13134 CD 35374.22 2.73463137169e-05 
13135 CD 0.39 2.73463137169e-05 
13136 CD 1,657,736 2.73463137169e-05 
13137 CD 0.37 2.73463137169e-05 
13138 CD 0.36 2.73463137169e-05 
13139 CD 0.35 2.73463137169e-05 
13140 CD 30-share 2.73463137169e-05 
13141 CD 0.32 5.46926274338e-05 
13142 CD 0.31 2.73463137169e-05 
13143 CD 0.30 2.73463137169e-05 
13144 CD 303.9 2.73463137169e-05 
13145 CD 161.1 5.46926274338e-05 
13146 CD 404,294 2.73463137169e-05 
13147 CD 58,000 8.20389411507e-05 
13148 CD 161.3 2.73463137169e-05 
13149 CD 753 2.73463137169e-05 
13150 CD 20.4 2.73463137169e-05 
13151 CD 12,500,000 2.73463137169e-05 
13152 CD 340.36 2.73463137169e-05 
13153 CD 1.5753 5.46926274338e-05 
13154 CD 2082.1 2.73463137169e-05 
13155 CD Three 0.00123058411726 
13156 CD ninety 2.73463137169e-05 
13157 CD 155,000 2.73463137169e-05 
13158 CD 188.89 2.73463137169e-05 
13159 CD 13.32 5.46926274338e-05 
13160 CD 2692.65 2.73463137169e-05 
13161 CD 2687.53 2.73463137169e-05 
13162 CD 500.26 2.73463137169e-05 
13163 CD 2008-2009 5.46926274338e-05 
13164 CD 525,546 2.73463137169e-05 
13165 CD 233,000 2.73463137169e-05 
13166 CD 50,085 2.73463137169e-05 
13167 CD 837.5 2.73463137169e-05 
13168 CD 153.3 2.73463137169e-05 
13169 CD 162,767 2.73463137169e-05 
13170 CD 19.3 2.73463137169e-05 
13171 CD 64,000 2.73463137169e-05 
13172 CD 7.63 2.73463137169e-05 
13173 CD 575.1 2.73463137169e-05 
13174 CD 940.6 2.73463137169e-05 
13175 CD 839.4 2.73463137169e-05 
13176 CD 23-5 2.73463137169e-05 
13177 CD 7.65 8.20389411507e-05 
13178 CD 2.44 5.46926274338e-05 
13179 CD 13.35 5.46926274338e-05 
13180 CD 2680 2.73463137169e-05 
13181 CD 116.56 2.73463137169e-05 
13182 CD 292 2.73463137169e-05 
13183 CD 577.3 2.73463137169e-05 
13184 CD 18.11 2.73463137169e-05 
13185 CD 95,400 2.73463137169e-05 
13186 CD 354,000 2.73463137169e-05 
13187 CD 71.6 2.73463137169e-05 
13188 CD 71.7 2.73463137169e-05 
13189 CD 9. 2.73463137169e-05 
13190 CD 71.9 5.46926274338e-05 
13191 CD 99 0.000847735725224 
13192 CD 98 0.000984467293809 
13193 CD 258,000 2.73463137169e-05 
13194 CD 5.11 2.73463137169e-05 
13195 CD 5.16 8.20389411507e-05 
13196 CD 1,656,870 2.73463137169e-05 
13197 CD 73,803 2.73463137169e-05 
13198 CD 91 0.00035550207832 
13199 CD 90 0.00221505141107 
13200 CD 93 0.000464887333187 
13201 CD 92 0.000300809450886 
13202 CD 95 0.000820389411507 
13203 CD 94 0.000191424196018 
13204 CD 97 0.00071100415664 
13205 CD 96 0.000437541019471 
13206 CD 1991 0.00224239772479 
13207 CD 1990 0.00746554364472 
13208 CD 1993 0.00106650623496 
13209 CD 1992 0.00265259243054 
13210 CD 1995 0.00071100415664 
13211 CD 1994 0.00180485670532 
13212 CD 1997 0.000546926274338 
13213 CD 9-6 2.73463137169e-05 
13214 CD 1999 0.000847735725224 
13215 CD 1998 0.000382848392037 
13216 CD 2.65 8.20389411507e-05 
13217 CD 2.62 8.20389411507e-05 
13218 CD 2.63 8.20389411507e-05 
13219 CD 2.60 0.000136731568585 
13220 CD 377.80 2.73463137169e-05 
13221 CD 1,048,500,000 2.73463137169e-05 
13222 CD 34,215,000 2.73463137169e-05 
13223 CD 544 2.73463137169e-05 
13224 CD 256,000 2.73463137169e-05 
13225 CD 44,877 5.46926274338e-05 
13226 CD 2.85 0.00035550207832 
13227 CD 2.86 2.73463137169e-05 
13228 CD 2.87 0.000109385254868 
13229 CD 2.80 0.000109385254868 
13230 CD 558 2.73463137169e-05 
13231 CD 2.82 8.20389411507e-05 
13232 CD 53.2 5.46926274338e-05 
13233 CD 53.3 5.46926274338e-05 
13234 CD 557 5.46926274338e-05 
13235 CD 53.1 8.20389411507e-05 
13236 CD 53.6 2.73463137169e-05 
13237 CD 550 0.000273463137169 
13238 CD 552 2.73463137169e-05 
13239 CD 51.8 2.73463137169e-05 
13240 CD 10,000 0.00183220301903 
13241 CD 8.35 0.000136731568585 
13242 CD 373.80 2.73463137169e-05 
13243 CD 8.33 0.000191424196018 
13244 CD 8.32 0.000191424196018 
13245 CD 8.31 5.46926274338e-05 
13246 CD 8.30 0.000191424196018 
13247 CD 309 0.000109385254868 
13248 CD 51.1 5.46926274338e-05 
13249 CD 51.2 2.73463137169e-05 
13250 CD 51.3 5.46926274338e-05 
13251 CD 51.4 2.73463137169e-05 
13252 CD 51.6 5.46926274338e-05 
13253 CD 8.38 5.46926274338e-05 
13254 CD 7\/8 0.00325421133231 
13255 CD 6,805 2.73463137169e-05 
13256 CD 8.387 2.73463137169e-05 
13257 CD 15.64 2.73463137169e-05 
13258 CD 75.7 2.73463137169e-05 
13259 CD 75.5 2.73463137169e-05 
13260 CD 75.2 5.46926274338e-05 
13261 CD 75.3 2.73463137169e-05 
13262 CD 75.1 5.46926274338e-05 
13263 CD 98.5 5.46926274338e-05 
13264 CD 2,057,750,000 2.73463137169e-05 
13265 CD 990.79 2.73463137169e-05 
13266 CD 240.8 2.73463137169e-05 
13267 CD 77.7 5.46926274338e-05 
13268 CD 501,200 2.73463137169e-05 
13269 CD 77.2 2.73463137169e-05 
13270 CD 77.3 5.46926274338e-05 
13271 CD 509 5.46926274338e-05 
13272 CD 177.3 2.73463137169e-05 
13273 CD 141,903 2.73463137169e-05 
13274 CD 719,000 2.73463137169e-05 
13275 CD '90s 2.73463137169e-05 
13276 CD 177.5 5.46926274338e-05 
13277 CD 21.33 2.73463137169e-05 
13278 CD 31.875 2.73463137169e-05 
13279 CD 370.60 2.73463137169e-05 
13280 CD 45.4 2.73463137169e-05 
13281 CD 162,190 2.73463137169e-05 
13282 CD 119.88 8.20389411507e-05 
13283 CD 313,125 2.73463137169e-05 
13284 CD 1191.86 2.73463137169e-05 
13285 CD 89-136 2.73463137169e-05 
13286 CD 8:01 2.73463137169e-05 
13287 CD 710.5 2.73463137169e-05 
13288 CD 84.90 2.73463137169e-05 
13289 CD 876 2.73463137169e-05 
13290 CD 274.2 2.73463137169e-05 
13291 CD 877 2.73463137169e-05 
13292 CD 684 5.46926274338e-05 
13293 CD 687 2.73463137169e-05 
13294 CD 472.5 2.73463137169e-05 
13295 CD 680 5.46926274338e-05 
13296 CD 9.192 2.73463137169e-05 
13297 CD 112.2 2.73463137169e-05 
13298 CD 730.1 2.73463137169e-05 
13299 CD 112.5 5.46926274338e-05 
13300 CD 622 2.73463137169e-05 
13301 CD 13.18 2.73463137169e-05 
13302 CD 57,000 2.73463137169e-05 
13303 CD 171.9 2.73463137169e-05 
13304 CD 3,524,000 2.73463137169e-05 
13305 CD 6.7 0.000273463137169 
13306 CD 6.6 0.000410194705754 
13307 CD 6.5 0.000875082038941 
13308 CD 6.4 0.000464887333187 
13309 CD 6.3 0.000382848392037 
13310 CD 6.2 0.000273463137169 
13311 CD 12.5 0.00123058411726 
13312 CD 12.4 0.000191424196018 
13313 CD 4.32 5.46926274338e-05 
13314 CD 12.9 0.000191424196018 
13315 CD 12.8 5.46926274338e-05 
13316 CD 762.4 2.73463137169e-05 
13317 CD 6.9 0.000738350470357 
13318 CD 6.8 0.000273463137169 
13319 CD 10.1 0.000164077882301 
13320 CD 10.3 0.000164077882301 
13321 CD 10.2 0.000246116823452 
13322 CD 10.5 0.000273463137169 
13323 CD 10.4 0.000273463137169 
13324 CD 10.7 8.20389411507e-05 
13325 CD 10.6 0.000218770509735 
13326 CD 10.9 5.46926274338e-05 
13327 CD 3,300 5.46926274338e-05 
13328 CD 42.25 5.46926274338e-05 
13329 CD 22.50 5.46926274338e-05 
13330 CD 50,000 0.000957120980092 
13331 CD 73.6 2.73463137169e-05 
13332 CD 16.7 2.73463137169e-05 
13333 CD 406 0.000109385254868 
13334 CD 16.5 8.20389411507e-05 
13335 CD 724,579 2.73463137169e-05 
13336 CD 16.3 8.20389411507e-05 
13337 CD 16.2 0.000136731568585 
13338 CD 401 5.46926274338e-05 
13339 CD 400 0.00169547145045 
13340 CD 219 8.20389411507e-05 
13341 CD 3:15 2.73463137169e-05 
13342 CD 38.7 5.46926274338e-05 
13343 CD 142.3 2.73463137169e-05 
13344 CD 16.9 5.46926274338e-05 
13345 CD 408 2.73463137169e-05 
13346 CD 126.6 2.73463137169e-05 
13347 CD 1989-82 2.73463137169e-05 
13348 CD 453 5.46926274338e-05 
13349 CD 1989-87 2.73463137169e-05 
13350 CD 1989-86 2.73463137169e-05 
13351 CD 1989-85 2.73463137169e-05 
13352 CD 126.1 2.73463137169e-05 
13353 CD 1,290 2.73463137169e-05 
13354 CD 1989-89 2.73463137169e-05 
13355 CD 1989-88 2.73463137169e-05 
13356 CD 9.49 2.73463137169e-05 
13357 CD 11:15 2.73463137169e-05 
13358 CD 16.40 5.46926274338e-05 
13359 CD 82.2 5.46926274338e-05 
13360 CD 628 5.46926274338e-05 
13361 CD 14.43 2.73463137169e-05 
13362 CD 26.125 2.73463137169e-05 
13363 CD 859.2 2.73463137169e-05 
13364 CD 859.5 2.73463137169e-05 
13365 CD 14.44 2.73463137169e-05 
13366 CD 1.01 8.20389411507e-05 
13367 CD 30-year 2.73463137169e-05 
13368 CD 1.02 0.000328155764603 
13369 CD 1.05 0.000382848392037 
13370 CD 588,300 2.73463137169e-05 
13371 CD 1.07 0.000218770509735 
13372 CD 1.06 0.000191424196018 
13373 CD 1.09 8.20389411507e-05 
13374 CD 1.08 0.000109385254868 
13375 CD 62,800 2.73463137169e-05 
13376 CD 14,000 8.20389411507e-05 
13377 CD 141.80 5.46926274338e-05 
13378 CD 86,525,000 2.73463137169e-05 
13379 CD 144.35 2.73463137169e-05 
13380 CD Four 0.000519579960621 
13381 CD 378 5.46926274338e-05 
13382 CD 1.2345 2.73463137169e-05 
13383 CD 7.98 0.000300809450886 
13384 CD 7.99 5.46926274338e-05 
13385 CD 8.79 2.73463137169e-05 
13386 CD 7.94 0.000109385254868 
13387 CD 7.95 0.000164077882301 
13388 CD 7.96 0.000273463137169 
13389 CD 114.6 2.73463137169e-05 
13390 CD 7.90 0.000382848392037 
13391 CD 7.91 5.46926274338e-05 
13392 CD 7.92 0.000218770509735 
13393 CD 7.93 0.000246116823452 
13394 CD 1,900 5.46926274338e-05 
13395 CD 141.65 0.000109385254868 
13396 CD 631,163 2.73463137169e-05 
13397 CD 212.1 2.73463137169e-05 
13398 CD 141.60 2.73463137169e-05 
13399 CD 1,908 2.73463137169e-05 
13400 CD 250,000 0.000628965215489 
13401 CD 67.75 2.73463137169e-05 
13402 CD 8.88 2.73463137169e-05 
13403 CD 393 8.20389411507e-05 
13404 CD 17.06 2.73463137169e-05 
13405 CD 391 2.73463137169e-05 
13406 CD 390 8.20389411507e-05 
13407 CD 280,000 2.73463137169e-05 
13408 CD 396 5.46926274338e-05 
13409 CD 2,500 0.000218770509735 
13410 CD 394 2.73463137169e-05 
13411 CD 1.143 2.73463137169e-05 
13412 CD 399 5.46926274338e-05 
13413 CD 79.1 2.73463137169e-05 
13414 CD 12.60 2.73463137169e-05 
13415 CD 1992-1999 2.73463137169e-05 
13416 CD 79.4 5.46926274338e-05 
13417 CD 15.06 5.46926274338e-05 
13418 CD 120,000 8.20389411507e-05 
13419 CD 2.79-to-1 2.73463137169e-05 
13420 CD 319,000 2.73463137169e-05 
13421 CD 25.875 5.46926274338e-05 
13422 CD 20.125 0.000136731568585 
13423 CD 122.7 5.46926274338e-05 
13424 CD 122.4 2.73463137169e-05 
13425 CD 9\/32 0.000164077882301 
13426 CD 120.1 2.73463137169e-05 
13427 CD 5498 2.73463137169e-05 
13428 CD 2,204.62 2.73463137169e-05 
13429 CD 120.7 5.46926274338e-05 
13430 CD 120.8 2.73463137169e-05 
13431 CD 2689.14 8.20389411507e-05 
13432 CD 505-455 2.73463137169e-05 
13433 CD 8,385 2.73463137169e-05 
13434 CD 11.08 2.73463137169e-05 
13435 CD 2135.5 2.73463137169e-05 
13436 CD 11.04 5.46926274338e-05 
13437 CD 11.07 2.73463137169e-05 
13438 CD 11.01 2.73463137169e-05 
13439 CD 7.962 8.20389411507e-05 
13440 CD 114.63 2.73463137169e-05 
13441 CD 245 8.20389411507e-05 
13442 CD 244 5.46926274338e-05 
13443 CD 247 0.000136731568585 
13444 CD 9.324 2.73463137169e-05 
13445 CD 240 0.000300809450886 
13446 CD 243 2.73463137169e-05 
13447 CD 242 0.000109385254868 
13448 CD 1.8410 2.73463137169e-05 
13449 CD 31\/32 5.46926274338e-05 
13450 CD 2.125 8.20389411507e-05 
13451 CD 9-11 8.20389411507e-05 
13452 CD 248 8.20389411507e-05 
13453 CD 3.90 8.20389411507e-05 
13454 CD 3.91 2.73463137169e-05 
13455 CD 3.92 2.73463137169e-05 
13456 CD 222.875 2.73463137169e-05 
13457 CD 3.95 5.46926274338e-05 
13458 CD 3.97 5.46926274338e-05 
13459 CD 3.98 2.73463137169e-05 
13460 CD CP486 2.73463137169e-05 
13461 CD 0.18 2.73463137169e-05 
13462 CD 240,000 8.20389411507e-05 
13463 CD 1,124 2.73463137169e-05 
13464 CD 224.1 5.46926274338e-05 
13465 CD 1970s 0.000464887333187 
13466 CD 114.2 2.73463137169e-05 
13467 CD 1,920 2.73463137169e-05 
13468 CD 41-year-old 2.73463137169e-05 
13469 CD 1,685 2.73463137169e-05 
13470 CD 5.133 2.73463137169e-05 
13471 CD 522.3 2.73463137169e-05 
13472 CD 107.50 2.73463137169e-05 
13473 CD 60.3 2.73463137169e-05 
13474 CD 1,150,000 5.46926274338e-05 
13475 CD 453.4 2.73463137169e-05 
13476 CD 179 0.000300809450886 
13477 CD 178 8.20389411507e-05 
13478 CD 177 0.000109385254868 
13479 CD 176 0.000109385254868 
13480 CD 175 0.000246116823452 
13481 CD 174 5.46926274338e-05 
13482 CD 35-44 2.73463137169e-05 
13483 CD 172 8.20389411507e-05 
13484 CD 171 5.46926274338e-05 
13485 CD 170 0.000574272588055 
13486 CD 15\/32 5.46926274338e-05 
13487 CD 641.5 2.73463137169e-05 
13488 CD 451.6 2.73463137169e-05 
13489 CD 112.625 2.73463137169e-05 
13490 CD 930.2 2.73463137169e-05 
13491 CD 215.86 2.73463137169e-05 
13492 CD 463.06 2.73463137169e-05 
13493 CD 0.02 8.20389411507e-05 
13494 CD 0.03 0.000136731568585 
13495 CD 7.955 2.73463137169e-05 
13496 CD 0.06 2.73463137169e-05 
13497 CD 0.07 2.73463137169e-05 
13498 CD 0.05 0.000191424196018 
13499 CD 3.10 8.20389411507e-05 
13500 CD 130.73 2.73463137169e-05 
13501 CD 152,000 2.73463137169e-05 
13502 CD 102.25 2.73463137169e-05 
13503 CD 130.76 2.73463137169e-05 
13504 CD 20.85 2.73463137169e-05 
13505 CD 175,000 5.46926274338e-05 
13506 CD 99.9 2.73463137169e-05 
13507 CD 5-12 2.73463137169e-05 
13508 CD 279.75 2.73463137169e-05 
13509 CD 15.1 0.000109385254868 
13510 CD 1.6030 5.46926274338e-05 
13511 CD 3.14 2.73463137169e-05 
13512 CD 194.69 2.73463137169e-05 
13513 CD 71,895 2.73463137169e-05 
13514 CD 3.16 0.000164077882301 
13515 CD 302,000 2.73463137169e-05 
13516 CD 90.6 2.73463137169e-05 
13517 CD p53 2.73463137169e-05 
13518 CD 78.625 2.73463137169e-05 
13519 CD 26.805 2.73463137169e-05 
13520 CD 7.986 8.20389411507e-05 
13521 CD GR8FLRED 2.73463137169e-05 
13522 CD 92.42 2.73463137169e-05 
13523 CD 271 5.46926274338e-05 
13524 CD 11.125 2.73463137169e-05 
13525 CD 104.79 2.73463137169e-05 
13526 CD 10.44 2.73463137169e-05 
13527 CD 35.125 2.73463137169e-05 
13528 CD 18.9 5.46926274338e-05 
13529 CD 18.8 2.73463137169e-05 
13530 CD 7,839 2.73463137169e-05 
13531 CD 216.74 2.73463137169e-05 
13532 CD 461.9 2.73463137169e-05 
13533 CD 18.1 8.20389411507e-05 
13534 CD 13.02 2.73463137169e-05 
13535 CD 461.6 2.73463137169e-05 
13536 CD 18.2 2.73463137169e-05 
13537 CD 18.5 0.000218770509735 
13538 CD 18.4 0.000109385254868 
13539 CD 18.7 0.000164077882301 
13540 CD 18.6 2.73463137169e-05 
13541 CD 128.9 2.73463137169e-05 
13542 CD 174.5 2.73463137169e-05 
13543 CD 7.97 8.20389411507e-05 
13544 CD 111,000 2.73463137169e-05 
13545 CD 210,000 2.73463137169e-05 
13546 CD 30.3 5.46926274338e-05 
13547 CD 30.2 8.20389411507e-05 
13548 CD 30.1 8.20389411507e-05 
13549 CD 277 2.73463137169e-05 
13550 CD 30.7 5.46926274338e-05 
13551 CD 30.6 0.000109385254868 
13552 CD 500,000 0.00114854517611 
13553 CD 30.4 5.46926274338e-05 
13554 CD 5,400 2.73463137169e-05 
13555 CD 1989-1990 2.73463137169e-05 
13556 CD 176.7 2.73463137169e-05 
13557 CD 176.1 2.73463137169e-05 
13558 CD 279 5.46926274338e-05 
13559 CD 5.05 2.73463137169e-05 
13560 CD 24.50 2.73463137169e-05 
13561 CD 5.01 2.73463137169e-05 
13562 CD 5.00 2.73463137169e-05 
13563 CD 5.03 2.73463137169e-05 
13564 CD 2.79 0.000109385254868 
13565 CD 2.78 2.73463137169e-05 
13566 CD 8.77 2.73463137169e-05 
13567 CD 400.0 2.73463137169e-05 
13568 CD 50.46 2.73463137169e-05 
13569 CD 1969 0.000437541019471 
13570 CD 422.1 2.73463137169e-05 
13571 CD 400.4 2.73463137169e-05 
13572 CD 4,500 8.20389411507e-05 
13573 CD 1965 0.000136731568585 
13574 CD 1966 0.000273463137169 
13575 CD 1967 0.000218770509735 
13576 CD 1960 0.000300809450886 
13577 CD 1961 0.000191424196018 
13578 CD 1610 2.73463137169e-05 
13579 CD 1963 0.000191424196018 
13580 CD 5.86 2.73463137169e-05 
13581 CD 7.42 0.000136731568585 
13582 CD 1997-2000 2.73463137169e-05 
13583 CD 5.81 5.46926274338e-05 
13584 CD 150.7 2.73463137169e-05 
13585 CD 5.80 8.20389411507e-05 
13586 CD 2.97 2.73463137169e-05 
13587 CD 2.95 5.46926274338e-05 
13588 CD 2.94 2.73463137169e-05 
13589 CD 2.91 2.73463137169e-05 
13590 CD 400,000 0.000574272588055 
13591 CD 35486.38 2.73463137169e-05 
13592 CD 8.02 0.000191424196018 
13593 CD 410.5 2.73463137169e-05 
13594 CD 100.8 2.73463137169e-05 
13595 CD 8.01 0.000109385254868 
13596 CD 8.06 0.000191424196018 
13597 CD 8.07 2.73463137169e-05 
13598 CD 8.04 0.000191424196018 
13599 CD 8.05 0.000273463137169 
13600 CD 100.2 5.46926274338e-05 
13601 CD 8.08 8.20389411507e-05 
13602 CD 8.09 0.000300809450886 
13603 CD 100.4 5.46926274338e-05 
13604 CD Twelve 0.000109385254868 
13605 CD 618,000 2.73463137169e-05 
13606 CD 12.125 2.73463137169e-05 
13607 CD 7.53 5.46926274338e-05 
13608 CD 476.5 5.46926274338e-05 
13609 CD 4.065 2.73463137169e-05 
13610 CD 11:13 2.73463137169e-05 
13611 CD 48.2 2.73463137169e-05 
13612 CD 2,200 2.73463137169e-05 
13613 CD 48.7 2.73463137169e-05 
13614 CD 1,980 2.73463137169e-05 
13615 CD 156.7 0.000136731568585 
13616 CD 48.9 2.73463137169e-05 
13617 CD 148,000 2.73463137169e-05 
13618 CD 156.6 2.73463137169e-05 
13619 CD 12:48 2.73463137169e-05 
13620 CD 543,000 2.73463137169e-05 
13621 CD 4.45 2.73463137169e-05 
13622 CD 4\/32 0.000136731568585 
13623 CD 193.3 8.20389411507e-05 
13624 CD 7.2 0.000437541019471 
13625 CD 7.3 0.000164077882301 
13626 CD 7.0 2.73463137169e-05 
13627 CD 7.1 0.000328155764603 
13628 CD 7.6 0.000410194705754 
13629 CD 7.7 0.000382848392037 
13630 CD 7.4 0.000218770509735 
13631 CD 7.5 0.000546926274338 
13632 CD 21.25 2.73463137169e-05 
13633 CD 7.8 0.000164077882301 
13634 CD 7.9 0.000218770509735 
13635 CD 35.875 2.73463137169e-05 
13636 CD 21.23 2.73463137169e-05 
13637 CD 445,645 2.73463137169e-05 
13638 CD 690 2.73463137169e-05 
13639 CD 1.22 0.000246116823452 
13640 CD 696 2.73463137169e-05 
13641 CD 694 5.46926274338e-05 
13642 CD 35587.85 2.73463137169e-05 
13643 CD 699 5.46926274338e-05 
13644 CD 1.2645 2.73463137169e-05 
13645 CD 23.65 2.73463137169e-05 
13646 CD 542 5.46926274338e-05 
13647 CD 3717.46 2.73463137169e-05 
13648 CD 540 0.000136731568585 
13649 CD 541 5.46926274338e-05 
13650 CD 547 2.73463137169e-05 
13651 CD 331 2.73463137169e-05 
13652 CD 62.75 2.73463137169e-05 
13653 CD 944,000 2.73463137169e-05 
13654 CD 89108 2.73463137169e-05 
13655 CD 9.617 2.73463137169e-05 
13656 CD 4.03 5.46926274338e-05 
13657 CD 4.06 2.73463137169e-05 
13658 CD 4.07 0.000109385254868 
13659 CD 4.04 5.46926274338e-05 
13660 CD 4.05 8.20389411507e-05 
13661 CD 25.25 2.73463137169e-05 
13662 CD 496,116 2.73463137169e-05 
13663 CD 101.45 2.73463137169e-05 
13664 CD 590.7 2.73463137169e-05 
13665 CD 23.8 0.000109385254868 
13666 CD Seven 0.000109385254868 
13667 CD 52.2 5.46926274338e-05 
13668 CD 2003-2005 5.46926274338e-05 
13669 CD 25,000 0.000382848392037 
13670 CD 43.375 5.46926274338e-05 
13671 CD 2,440 2.73463137169e-05 
13672 CD 375,000 2.73463137169e-05 
13673 CD 2003-2008 2.73463137169e-05 
13674 CD 10:08 2.73463137169e-05 
13675 CD 0.75 5.46926274338e-05 
13676 CD 99.771 2.73463137169e-05 
13677 CD 20.875 2.73463137169e-05 
13678 CD 22.25 0.000109385254868 
13679 CD 99.775 2.73463137169e-05 
13680 CD 85,000 2.73463137169e-05 
13681 CD 9.275 2.73463137169e-05 
13682 CD 415 5.46926274338e-05 
13683 CD 416 8.20389411507e-05 
13684 CD 249.68 2.73463137169e-05 
13685 CD 410 0.000109385254868 
13686 CD 411 2.73463137169e-05 
13687 CD 412 5.46926274338e-05 
13688 CD 1974-75 2.73463137169e-05 
13689 CD 2,046 2.73463137169e-05 
13690 CD 4.01 2.73463137169e-05 
13691 CD 191.3 2.73463137169e-05 
13692 CD 5.8125 2.73463137169e-05 
13693 CD 1989-90 2.73463137169e-05 
13694 CD 155mm 2.73463137169e-05 
13695 CD 14.75 8.20389411507e-05 
13696 CD 9.33 5.46926274338e-05 
13697 CD 9.34 5.46926274338e-05 
13698 CD 66.7 0.000164077882301 
13699 CD 14.70 2.73463137169e-05 
13700 CD 9.39 5.46926274338e-05 
13701 CD 66.8 0.000109385254868 
13702 CD 66.9 2.73463137169e-05 
13703 CD 1960s 0.000136731568585 
13704 CD 196.7 2.73463137169e-05 
13705 CD 5000 2.73463137169e-05 
13706 CD 196.2 2.73463137169e-05 
13707 CD 196.1 2.73463137169e-05 
13708 CD 35242.65 2.73463137169e-05 
13709 CD 12.48 2.73463137169e-05 
13710 CD 420.68 2.73463137169e-05 
13711 CD 50.7 5.46926274338e-05 
13712 CD 196.8 2.73463137169e-05 
13713 CD 50.6 8.20389411507e-05 
13714 CD 141.93 2.73463137169e-05 
13715 CD 814,000 2.73463137169e-05 
13716 CD 1938 2.73463137169e-05 
13717 CD 141.90 0.000300809450886 
13718 CD 69,553 2.73463137169e-05 
13719 CD 141.95 2.73463137169e-05 
13720 CD 2120.5 2.73463137169e-05 
13721 CD 6.75 5.46926274338e-05 
13722 CD 547,347,585 2.73463137169e-05 
13723 CD 73.50 2.73463137169e-05 
13724 CD 7.89 0.000109385254868 
13725 CD 7.88 0.000218770509735 
13726 CD 367 5.46926274338e-05 
13727 CD 7.85 0.000109385254868 
13728 CD 7.84 2.73463137169e-05 
13729 CD 362 0.000109385254868 
13730 CD 7.82 0.000109385254868 
13731 CD 360 0.000191424196018 
13732 CD 7.80 8.20389411507e-05 
13733 CD 3,383,477 2.73463137169e-05 
13734 CD 643.3 2.73463137169e-05 
13735 CD 40.9 5.46926274338e-05 
13736 CD 141.70 0.000136731568585 
13737 CD 643.4 2.73463137169e-05 
13738 CD 40.3 2.73463137169e-05 
13739 CD 1730.7 2.73463137169e-05 
13740 CD 40.1 0.000164077882301 
13741 CD 40.6 5.46926274338e-05 
13742 CD 7.0808 2.73463137169e-05 
13743 CD 40.4 5.46926274338e-05 
13744 CD 40.5 2.73463137169e-05 
13745 CD 33,000 8.20389411507e-05 
13746 CD 42.9 8.20389411507e-05 
13747 CD 17.12 2.73463137169e-05 
13748 CD 6,499 2.73463137169e-05 
13749 CD 386 0.000136731568585 
13750 CD 42.0 2.73463137169e-05 
13751 CD 17.19 2.73463137169e-05 
